Source.Name;Place_Id;News_No;News;Link
tourism_news_1.csv;299;493;"Sesampainya di lokasi, Anda akan dimanjakan oleh suasana alam asri dan alami serta kesejukan udara di sendang. Air jernih Sendang Geulis Kahuripan pun sangat cocok untuk healing, membuang semua lelah dan penat.  Di objek wisata ini, terdapat tiga kolam yang bisa digunakan untuk berendam atau berenang. Suara gemericik air terjun atau curug yang lirih semakin menambah efek relaksasi maksimal.  Usep Saepudin, pengelola objek wisata Sendang Geulis Kahuripan, mengatakan, jumlah pengunjung objek wisata ini meningkat pascapandemi Covid-19. Selain penasaran, para pengunjung juga ingin membuktikan khasiat air sendang yang jernih bak kristal. ""Di Sendang Geulis Kahuripan  masih banyaknya pepohonan yang masih terjaga. Salah satunya pohon karet raksasa atau ficus elastica. Pohon berusia ratusan tahun itu yang menjaga kualitas air sendang,"" kata Usep, petugas tiket Sendang Geulis Kahuripan. Sendang Geulis Kahuripan, ujar Usep, memiliki arti, telaga cantik yang menjadi penopang kehidupan. Mata air ini memang menjadi sumber air bagi warga sekitar untuk memenuhi kebutuhan sehari hari. ""Bahkan, air Sendang Geulis Kahuripan juga mengairi lahan kebun warga,"" ujar Usep.  
 
Editor: Agus Warsudi
 
 BERITA TERKAIT KOMENTAR";https://jabar.inews.id/berita/sendang-geulis-kahuripan-surga-tersembunyi-di-cikalongwetan-kbb-airnya-sebening-kristal/2?page=all
tourism_news_1.csv;299;494;"bandungekspres.co.id, CIKAWET – Sendang Geulis Kahuripan atau diartikan, mata air cantik sumber kehidupan merupakan objek Wisata yang sebetulnya memiliki sisi keunikan tersendiri namun luput dari perhatian masyarakat. Objek Wisata ini terbilang baru, terletak di Desa Ganjarsari, Kecamatan Cikalong Wetan (Cikawet), Kabupaten Bandung Barat (KBB). Danau kecil  kondisinya sangat sederhana dengan kodisi fasilitas seadanya namun tidak mengurangi kesan alami bagi pengunjung yang ingin bersantai melepaskam rutinitas sehari-hari. Sendang Geulis Kahuripan memiliki mata air yang super jenih dan sangat bersih sekali.  Bahkan sangking beningnya, saat pengunjung berenang mereka bisa melihat dengan jelas semua isi daripada sendang tersebut. Meskipun letaknya cukup terpencil dengan suasana tenang dan udara segar pegunungan menjadikan Sedang tersebut layak disebut tempat untuk  merefresh pikiran dari tekanan pekerjaan sehari-hari. Salah seorang pengelola sendang ketika ditemui Jabar Ekspres berrnama Adang (43) mengaku, sebetulnya air sendang ini memiliki khasiat yang sangat baik untuk kesehatan. Alamat email Anda tidak akan dipublikasikan. Ruas yang wajib ditandai * Komentar     

  Δdocument.getElementById(""ak_js_1"").setAttribute(""value"", (new Date()).getTime());";https://jabarekspres.com/berita/2017/03/16/sendang-geulis-bening-nan-eksotis/?page=all
tourism_news_1.csv;300;495;"BANDUNG BARAT, iNews.id - Keindahan objek wisata alam Sanghyang Heuleut di Desa Rajamandala Kulon, Kecamatan Cipatat, Kabupaten Bandung Barat (KBB) tak kalah dengan destinasi lain. Objek wisata outdoor ini menawarkan suasana alam Bandung purba yang masih alami. Namun sejak pandemi melanda selama dua tahun, objek wisata ini sepi pengunjung. Bahkan sampai saat ini, kunjungan wisatawan ke Sanghyang Heuleut belum ramai. Faktor cuaca menjadi salah satu penyebab angka kunjungan wisatawan ke objek wisata ini masih rendah. ""Sekarang kunjungan wisatawan belum mengalami peningkatan signifikan, walaupun sudah ada kelonggaran dari pemerintah dengan carrying capacity 100 persen,"" kata Pengelola Lapangan Objek Wisata Sanghyang Heuleut Agus Darmawan, Kamis (30/6/2022). Agus Darmawan menyatakan kunjungan wisatawan ke Sanghyang Heuleut seperti kondisi normal disebabkan beberapa faktor. Mulai dari orientasi minat wisatawan, promosi wisata, aksesibilitas, dan khusus wisata outdoor serta adventure, sangat bergantung kepada faktor cuaca. 
 
Editor: Agus Warsudi
 
 BERITA TERKAIT KOMENTAR";https://jabar.inews.id/berita/menengok-suasana-alam-bandung-purba-di-objek-wisata-sanghyang-heuleut-cipatat-kbb?page=all
tourism_news_1.csv;300;496;Regional Kategori Event Channels DOWNLOAD IDN APP SEKARANG! Kota Bandung menyimpan banyak wisata alam yang menawan. Salah satunya Sanghyang Heuleut, sebuah danau kecil yang airnya berwarna biru kehijauan. Belum pernah berkunjung ke sini sebelumnya? Nah, kamu harus mencari tahu informasi lengkapnya dahulu sebelum liburan ke sana langsung. Yuk, simak informasi Wisata Sanghyang Heuleut di bawah ini sebagai bekal liburanmu! Lokasi: Kelurahan Rajamandala Kulon, Kecamatan Cipatat, Kabupaten Bandung Barat, Jawa Barat Jam operasional: 08.00-16.00 WIB Harga: Rp10.000 Rute dari Kota Bandung: Sanghyang berarti bidadari, sedangkan heuleut artinya adalah selisih antara dua waktu. Nah, menurut warga sekitar, tempat ini dijadikan mandi para bidadari yang turun dari langit. Kabarnya, para bidadari ini punya waktu yang berbeda dibandingkan manusia.    Baca Juga: Wisata Trans Studio Bandung: Info Rute, Lokasi, Harga, dan Tipsnya    Di sini, kamu bisa seru-seruan bermain air dan berenang. Namun, kamu harus menggunakan pelampung supaya tetap aman, karena danaunya cukup dalam. Selalu berhati-hati saat datang ke sini, ya! Tips-tips mengunjungi Sanghyang Heuleut: Itulah informasi lengkap tentang wisata Sanghyang Heuleut untuk panduan liburanmu. Jangan lupa untuk selalu menjaga kebersihan lingkungan, ya!    Baca Juga: Info Wisata Kedung Klurak Mojokerto: Lokasi, Rute, Harga, dan Tipsnya    kamu sudah cukup umur belum?;https://www.idntimes.com/travel/destination/prila-arofani/wisata-sanghyang-heuleut-bandung?page=all
tourism_news_1.csv;300;497;TRIBUNTRAVEL.COM - Bandung, Jawa Barat, memang tidak pernah sepi dari wisatawan. Kota yang menawarkan beragam destinasi wisata ini patut masuk daftar kota yang wajib kamu kunjungi. Tepatnya di Bandung Barat, ada tempat yang konon dijadikan tempat mandi para bidadari yakni Sanghyang Heuleut.  • Inilah Mi Termahal di Dunia, Semangkuk Dibanderol Lebih dari Rp 4 Juta Menurut mitos dari warga sekitar, Sanghyang Heuleut dahulunya merupakan tempat mandi para bidadari yang turun dari kahyangan. Nama Sanghyang Heuleut berasal dari kata Shangyang yang berarti tempat suci dan Heuleut berarti selang antara dua waktu. Tonton juga:  Jadi jika diartikan secara utuh, Sanghyang Heuleut adalah sebuah tempat suci yang dikunjungi oleh bidadari yang memiliki dua dunia. Terlepas dari mitos yang beredar benar atau tidak, Sanghyang Heuleut konon merupakan danau purba hasil letusan dari Gunung Api Purba yakni Gunung Sunda. Hal ini dapat terlihat dari bentuk Sanghyang Heuleut seperti mangkuk besar yang berisi air dan sekelilingnya ditutupi oleh bebatuan alam yang menjulang tinggi. Tidak hanya memiliki air yang jernih, Sanghyang Heuleut juga memiliki sebuah air terjun kecil yang merupakan aliran sungai Citarum purba. Aliran sungai Citarum purba inilah yang mengairi danau Sanghyang Heuleut. Selain duduk bersantai dan menikmati danau Sanghyang Heuleut yang berwarna hijau, kamu juga bisa mencoba untuk mandi dan bermain air di sini. Kamu tak perlu khawatir karena pengamanan tempat wisata ini sudah dikelola oleh masyarakat sekitar. Namun, fasilitas di Sanghyang Heuleut ini masih sangat minim hanya ada beberapa warung kecil yang menjajakan makanan dan minuman. Untuk dapat menemukan wisata Bandung tempat mandi para bidadari ini kamu bisa mengikuti rute perjalanan ke PLTA Saguling, atau tepatnya di Rajamandala Kulon, Cipatat, Kabupaten Bandung, atau sekitar 1,5 jam dari Kota Bandung. Kamu hanya perlu membayar tiket masuk sebesar Rp 10 ribu per orang dan tiket parkir Rp 5 ribu untuk motor dan Rp 10 ribu untuk mobil. Sekedar tips bagi yang ingin mengunjungi Sanghyang Heuleut, usahakan untuk berkunjung di akhir musim hujan agar mendapatkan pemandangan yang baik dan air tampak jernih. Karena bila kamu mengunjungi pada musim hujan, biasanya air nampak keruh dan kecokelatan. Ditambah medan yang terjal menjadi semakin licin dan debit air sungai yang meningkat karena musim penghujan. Dan bagi kamu yang ingin menikmati keasrian pemandangan di Sanghyang Heuleut lebih baik datang sepagi mungkin jika berkunjung saat weekend karena dapat dipastikan wisata ini akan ramai pengunjung. Jangan lupa Sanghyang Heuleut ini buka setiap hari mulai pukul 08.00 WIB hingga 16.00 WIB. Bagaimana, tertarik untuk ke sana?  • Segarnya Dessert Gunung Es Watermelon Crush di Resto EGP Kelapa Gading  • Promo KFC Crazy Deal - Mulai Hari Ini, Beli 5 Potong Ayam Krispi Cuma Bayar Rp 49.545  • Kebiasaan Kita Menyimpan Telur di Kulkas Selama Ini Ternyata Salah, Bagaimana yang Benar?  • Otoritas Penerbangan Federal AS Nyatakan Boeing 737 MAX Masih Laik Terbang (TribunTravel.com/ Ratna Widyawati) web9-superball;https://travel.tribunnews.com/2019/03/13/sanghyang-heuleut-destinasi-di-bandung-yang-konon-jadi-tempat-mandi-bidadari-dari-kahyangan?page=all
tourism_news_1.csv;301;498;Laporan Wartawan TribunTravel.com, Tertia Lusiana TRIBUNTRAVEL.COM - Menikmati dinginnya hembusan angin yang sejuk sambil menyantap makanan bisa jadi penghilang penatmu setelah berhari-hari sibuk dengan pekerjaan. Kamu mungkin perlu pergi ke Lembang, Bandung, Jawa Barat guys. Di Lembang ada tempat makan keren, super unik yang diberi nama Lereng Anteng Panoramic Coffee Place. Tidak seperti kafe tempat makan pada umumnya guys. Di Lereng Anteng Panoramic Coffee Place kamu akan diajak makan dalam tenda transparan dengan sajian pemandangan yang serba hijau khas pegunungan Bandung. Lokasi ini kini jadi buronan pelancong yang ingin mengabadikan keindahan Kota Bandung, khususnya pada malam hari guys. Lereng Anteng baru saja dibuka untuk umum sejak 1 Juni 2016 lalu. Konsep yang ditawarkan di sini memang unik, dan kamu bisa menikmatinya baik di outdoor, semi outdoor maupun di indoor. Ada kursi-kursi kayu dan lima buah tenda transparan yang berada di lereng tebing Pager Maneuh bagi pengunjung yang memilih lokasi outdoor. Kebayang enggk sih guys, kalau di sana kita makan di suguhi pemandangan langsung bukit nan hijau. Buat kamu yang suka makan di dalam, di sana dilengkapi dengan bean bag dan khusus untuk no smoking area berdekatan dengan kasir dan order place. Jika kamu penasaran, untuk weekday Lereng Anteng buka pada pukul 8.00 WIB - 22.00 WIB, sedangkan weekend mulai pukul 8.00 WIB - 23.00 WIB Menu-menu yang disajikan beragam dan harganya bervariasi, jangan takut kantongmu tipis. web6-superball;http://travel.tribunnews.com/2016/08/13/lereng-anteng-bandung-so-sweet-lokasi-makan-di-sini-dalam-tenda-transparan?page=1?page=all
tourism_news_1.csv;301;499;Request failed. You will not be charged for this request. Please make sure your url is correct and try the request again. If this continues to happen, please contact support@scraperapi.com.;https://yourbandung.com/lereng-anteng-panoramic-coffee-place-tempat-ngopi-santai-dengan-panorama-asyik-di-bandung/?page=all
tourism_news_1.csv;301;500;Kalian bisa menikmati makanan di sini mulai harga Rp 7 ribuan. Murah banget kan guys. Di sini bisa menampung 75 sampai 80 pengunjung lho. Pas banget deh buat kamu yang hobi selfi, lokasinya super mendukung para instagramers. Selain bisa menikmati sejuknya kota Bandung dan nyamil super murah, kamu juga bisa main golf. Tersedia lapangan golf mini yang disewakan Rp 25 ribu saja. Lereng Anteng Panoramic Coffee Place lokasinya termasuk mudah dijangkau, tepatnya di jalan Baru Laksana Pegermaneuh, punclut Bandung. web9-superball;https://travel.tribunnews.com/2016/08/13/lereng-anteng-bandung-so-sweet-lokasi-makan-di-sini-dalam-tenda-transparan?page=2?page=all
tourism_news_1.csv;302;501;"Sunday, 27 Rabiul Awwal 1444 / 23 October 2022 Sunday, 27 Rabiul Awwal 1444 / 23 October 2022  Sabtu   23 Apr 2022  08:01 WIB Rep: Abdan Syakura/  
             Red: Mohamad Amin Madani Umat muslim membaca Alquran (tadarus) saat beritikaf pada sepuluh malam terakhir Ramadhan 1443 H di Masjid Pusdai, Kota Bandung, Sabtu (23/4/2022) dini hari. Pada 10 hari menjelang berakhirnya bulan Ramadhan, umat muslim melakukan Itikaf untuk meraih malam kemuliaan (Lailatul Qadar) dengan membaca Alquran, Shalat Tahajud dan berzikir.    REPUBLIKA.CO.ID,BANDUNG -- Umat muslim membaca Alquran (tadarus) saat beritikaf pada sepuluh malam terakhir Ramadhan 1443 H di Masjid Pusdai, Kota Bandung, Sabtu (23/4/2022) dini hari. Pada 10 hari menjelang berakhirnya bulan Ramadhan, umat muslim melakukan Itikaf untuk meraih malam kemuliaan (Lailatul Qadar) dengan membaca Alquran, Shalat Tahajud dan berzikir.   Dapatkan Update Berita Republika  Kisah  Sholat khusyuk akan memberikan dampak bagi yang melaksanakannya Kurusetra  Hasil video yang sudah didownload video tanpa Watermark dan prosesnya cepat. Kabar Jogja  Santri harus mampu mengikuti perkembangan teknologi.  Jabodetabek  Kebakaran di Pademangan, Jakut menghanguskan delapan rumah dan tewaskan tiga orang. Suluh  Surat laporan pajak perusahaan masih ada yang menggunakan bahasa Belanda.    Ahad, 23 Oct 2022, 12:10 WIB  Phone: 021 780 3747
Fax: 021 799 7903
Email:  newsroom@rol.republika.co.id (Redaksi)  sekretariat@republika.co.id (Redaksi) marketing@republika.co.id (Marketing)
 Copyright © 2018 republika.co.id, All right reserved";https://www.republika.co.id/berita/rarowa283/suasana-jamaah-itikaf-ramadhan-di-masjid-pusdai?page=all
tourism_news_1.csv;302;502;"Sunday, 27 Rabiul Awwal 1444 / 23 October 2022 Sunday, 27 Rabiul Awwal 1444 / 23 October 2022  Senin   03 May 2021  01:27 WIB Rep: Abdan Syakura/  
             Red: Edwin Dwi Putranto Umat muslim memanjatkan doa saat beritikaf pada sepuluh malam terakhir Ramadhan 1442 H di Masjid Pusdai, Kota Bandung, Senin (3/5) dini hari. Pada 10 hari menjelang berakhirnya bulan Ramadhan, umat muslim melakukan Itikaf untuk meraih malam kemuliaan (Lailatul Qadar) dengan membaca Alquran, Shalat Tahajud dan berzikir.   REPUBLIKA.CO.ID, BANDUNG--Umat muslim melakukan itikaf di Masjid Pusdai, Kota Bandung, Senin (3/5) dini hari. Pada 10 hari menjelang berakhirnya bulan Ramadhan, umat muslim melakukan Itikaf untuk meraih malam kemuliaan (Lailatul Qadar) dengan membaca Alquran, Shalat Tahajud dan berzikir. Pelaksanaan itikaf ini tetap menerapkan protokol kesehatan yang ketat. Dapatkan Update Berita Republika  Kisah  Sholat khusyuk akan memberikan dampak bagi yang melaksanakannya Kurusetra  Hasil video yang sudah didownload video tanpa Watermark dan prosesnya cepat. Kabar Jogja  Santri harus mampu mengikuti perkembangan teknologi.  Jabodetabek  Kebakaran di Pademangan, Jakut menghanguskan delapan rumah dan tewaskan tiga orang. Suluh  Surat laporan pajak perusahaan masih ada yang menggunakan bahasa Belanda.    Ahad, 23 Oct 2022, 12:10 WIB  Phone: 021 780 3747
Fax: 021 799 7903
Email:  newsroom@rol.republika.co.id (Redaksi)  sekretariat@republika.co.id (Redaksi) marketing@republika.co.id (Marketing)
 Copyright © 2018 republika.co.id, All right reserved";https://www.republika.co.id/berita/qshsm6375/suasana-itikaf-di-masjid-pusdai-bandung?page=all
tourism_news_1.csv;302;503;"Sunday, 27 Rabiul Awwal 1444 / 23 October 2022 Sunday, 27 Rabiul Awwal 1444 / 23 October 2022  Rabu   20 Oct 2021  14:01 WIB Rep: Arie Lukihardianti/  
             Red: Agus Yulianto Di Masjid Pusdai kini telah dipasang Mesin Filtrasi Air Minum yang dipersembahkan oleh Muda (mudaofficial.id) yang merupakan brand busana Muslimah.    REPUBLIKA.CO.ID, BANDUNG--Fasilitas di Masjid Pusdai, Kota Bandung sekarang semakin lengkap. Jamaah dan semua masyarakat yang datang ke Masjid kebanggaan Masyarakat Jabar itu, bisa isi ulang air minum gratis. Saat ini, Masjid Pusdai telah dipasang Mesin Filtrasi Air Minum yang dipersembahkan oleh Muda (mudaofficial.id) yang merupakan brand busana Muslimah.  
Menurut Direktur Utama Penderma M Khirzan N Noe’man, mesin Filtrasi Air Minum bisa dipasang di Pusdai berkat #TemanMuda atau sebutan bagi para konsumen produk Muda. Keuntungan yang diperoleh dari penjualan produk selama September 2021, sebagian digunakan untuk pengadaan Mesin Filtrasi Air Minum yang memiliki kapasitas air 500 GPD atau setara 1.900 liter per harinya.   
Khirzan menjelaskan, mesin Filtrasi Air Minum alias mesin RO (Reverse Osmosis) ini merupakan mesin penyaring air yang sumber airnya bisa berasal dari manapun. Air tersebut kemudian diolah sedemikian rupa sehingga siapa pun bisa langsung meminumnya.  
""Kemudahan ini membuat pengunjung masjid ataupun jamaah sekitar hanya perlu membawa tempat minum kosong atau tumblr dan melakukan isi ulang air kapanpun mereka membutuhkannya. Maka dari itu, mesin ini dipasang di salah satu sudut strategis Masjid Pusdai, Kota Bandung,"" ujar Khirzan dalam siaran persnya, Rabu (20/10). 
Kehadiran Mesin Filtrasi Air Minum ini, kata Khirzan, diharapkan dapat bermanfaat bagi jama'ah, pengunjung, para pejuang nafkah dan orang-orang di sekitar Masjid Pusdai.  
Menurutnya, Masjid Pusdai Kota Bandung sendiri dipilih untuk mendapatkan bantuan mesin filtrasi air minum, karena masjid ini termasuk masjid yang sering dikunjungi oleh masyarakat Kota Bandung. Dengan kapasitas masjid yaitu 4.600 orang sehingga potensi penerima manfaat yang banyak. 
Selain mobilitas tinggi warga di sekitarnya, kata dia, masjid ini juga menjadi tujuan kedatangan maupun tempat ibadah dari para wisatawan yang berkunjung ke Bandung.  
“Program sedekah air yang diaplikasikan dalam bentuk Mesin Filtrasi Air Minum ini diharapkan bisa menjadi aset bermanfaat bagi warga, karena air adalah kebutuhan primer sehingga warga bisa menjaga mesin ini dan memanfaatkannya sesuai kebutuhan,"" katanya. 
Mesin Filtrasi Air Minum, kata dia, merupakan bagian dari program donasi air yang dijalankan oleh Penderma selaku NGO untuk mengimplementasikan program program kebaikan bagi lembaga, perusahaan dan instansi lainnya juga sebagai pengumpul donasi yang bertujuan menyalurkan donasi ke masyarakat secara lebih luas dan tepat sasaran.  
Program Mesin Filtrasi Air Minum ini juga, kata dia, sebagai bentuk nyata untuk memberikan air sebagai kebutuhan sehari hari masyarakat secara gratis. Mesin Filtrasi Air Minum ini sudah tersedia di banyak tempat seperti Masjid Al Lathiif, Masjid Agung Trans Studio Bandung, Masjid Lautze 2 Bandung, dan di berbagai lokasi strategis lainnya.  
Tidak sampai di sini, kata dia, Penderma juga mengajak seluruh lapisan masyarakat untuk dapat mengawal, mempromosikan dan membantu program Mesin Filtrasi Air Minum untuk disebarkan di titik-titik strategis lainnya.  
""Dengan rasa memiliki bersama maka tentunya pencapaian kita akan kebutuhan air bersih untuk semua bisa tercapai. Caranya, kunjungi Instagram @penderma.id atau klik link penderma.id, selain untuk berdonasi, para Dermawan juga bisa mendapatkan kabar tentang program kebaikan lainnya yang ada di Penderma,"" paparnya.  Dapatkan Update Berita Republika PLN Berhasil Ganti 75 Persen Batu Bara dengan Biomassa di PLTU Bolok NTT Tingkatkan Literasi dan Inklusi Keuangan Syariah, OJK Sasar Santri Road to G20, Indonesia Siap Menuju Industri Healthcare yang Terintegrasi Pengrajin Binaan Astra Ekspor Bulu Mata Palsu ke Kolombia Antimo 50 Tahun Buat Nyaman Perjalanan, Gandeng BUMN Transportasi Kisah  Sholat khusyuk akan memberikan dampak bagi yang melaksanakannya Kurusetra  Hasil video yang sudah didownload video tanpa Watermark dan prosesnya cepat. Kabar Jogja  Santri harus mampu mengikuti perkembangan teknologi.  Jabodetabek Nasional  Kebakaran di Pademangan, Jakut menghanguskan delapan rumah dan tewaskan tiga orang. Suluh  Surat laporan pajak perusahaan masih ada yang menggunakan bahasa Belanda. 4 PHOTO 7 PHOTO 3 PHOTO 3 PHOTO 6 PHOTO Ahad, 23 Oct 2022, 06:32 WIB Ahad, 23 Oct 2022, 10:24 WIB  Phone: 021 780 3747
Fax: 021 799 7903
Email:  newsroom@rol.republika.co.id (Redaksi)  sekretariat@republika.co.id (Redaksi) marketing@republika.co.id (Marketing)
 Copyright © 2018 republika.co.id, All right reserved";https://www.republika.co.id/berita/r19ku5396/masjid-pusdai-dilengkapi-mesin-filtrasi-air-minum?page=all
tourism_news_1.csv;303;504;"Sunday, 27 Rabiul Awwal 1444 / 23 October 2022 Sunday, 27 Rabiul Awwal 1444 / 23 October 2022  Rabu   06 Apr 2022  00:15 WIB Rep: Muhammad Fauzi Ridwan/  
             Red: Ani Nursalikah Masjid Al Imtizaj di Jalan ABC Kota Bandung yang dibangun tahun 2008 memiliki arsitektur Tionghoa. Salah satu aktivitas masjid tersebut yaitu memfasilitasi warga yang ingin menjadi mualaf. Unik! Masjid Al Imtizaj Berarsitektur Tionghoa di Bandung dari Bekas Mal   REPUBLIKA.CO.ID, BANDUNG--Masjid Al Imtizaj di Jalan ABC Kota Bandung memiliki keunikan dari sisi arsitektur. Bangunan ini memanfaatkan bangunan bekas mal dan memiliki gaya arsitektur Tionghoa. 
 Masjid tersebut berada di area perkantoran dan perdagangan sehingga tiap memasuki waktu sholat, shaf sholat penuh dengan jamaah. Jamaah yang memasuki gerbang masjid akan disuguhi arsitektur Tionghoa. 
 Ornamen khas Tionghoa dari bangunan masjid, yaitu warna merah dan kuning namun dominan merah. Area luar dan ruang sholat juga dihiasi lampion. 
 
 Salah seorang pengurus Masjid Al Imtizaj, Anen, mengatakan masjid tersebut dibangun pada 2008 dan selesai pada 2010. ""Tadinya bekas Matahari Mal. Pak Nuriana (mantan gubernur Jawa Barat Nuriana) sebagai penggerak,"" katanya, Selasa (5/4/2022). 
 Anen mengatakan kapasitas masjid yang memiliki dua lantai tersebut dapat menampung jamaah hingga 200 orang. Ia menuturkan aktivitas di masjid tersebut salah satunya adalah tempat bagi warga yang ingin menjadi mualaf. Namun, saat ini mereka yang ingin menjadi mualaf dan bersyahadat di masjid relatif jarang.  
 ""Tadinya mualaf, yang ingin masuk Islam,"" katanya. 
 Selama bulan puasa Ramadhan 1443 Hijriyah, ia menyelenggarakan kegiatan tarawih, buka bersama, dan takjil. Namun selama masa pandemi yang berlangsung dua tahun terakhir, aktivitas selama bulan Ramadhan dikurangi. Hal itu mengacu kepada kebijakan pemerintah tentang penerapan pembatasan kegiatan masyarakat (PPKM). 
 Dapatkan Update Berita Republika Surya Paloh Undang 50 Guru Besar dan Cendekiawan, Ini yang Disampaikan    Buka Rapimwil GPK Bengkulu, Sekjen: Milenialnya GPK dan PPP adalah Santri Keuskupan Agung Jakarta Tegaskan Video Dukung Anies Capres Hoaks Survei Charta Politika: Elektabilitas Ganjar Pranowo Unggul di Sumut dan Kaltim Tak Merasa Disindir Jokowi, Surya Paloh Tegaskan tidak Sembrono Pilih Anes Jadi Capres Kisah  Sholat khusyuk akan memberikan dampak bagi yang melaksanakannya Kurusetra  Hasil video yang sudah didownload video tanpa Watermark dan prosesnya cepat. Kabar Jogja  Santri harus mampu mengikuti perkembangan teknologi.  Jabodetabek Nasional  Kebakaran di Pademangan, Jakut menghanguskan delapan rumah dan tewaskan tiga orang. Suluh  Surat laporan pajak perusahaan masih ada yang menggunakan bahasa Belanda. 4 PHOTO 7 PHOTO 3 PHOTO 3 PHOTO 6 PHOTO Ahad, 23 Oct 2022, 06:32 WIB Ahad, 23 Oct 2022, 10:24 WIB  Phone: 021 780 3747
Fax: 021 799 7903
Email:  newsroom@rol.republika.co.id (Redaksi)  sekretariat@republika.co.id (Redaksi) marketing@republika.co.id (Marketing)
 Copyright © 2018 republika.co.id, All right reserved";https://www.republika.co.id/berita/r9uv0g366/unik-masjid-al-imtizaj-berarsitektur-tionghoa-di-bandung-dari-bekas-mal?page=all
tourism_news_1.csv;303;505;"Suara.com - Di sudut Jalan ABC Kota Bandung ada pemandangan mencolok, bangunan serba merah bernuansa Tionghoa. Tak banyak yang mengira jika bangunan itu adalah masjid. Namanya Masjid Al Imtizaj. Masjid Al Imtizaj berada di area perkantoran, dan perdagangan. Sehingga tiap memasuki waktu sholat, shaf sholat selalu penuh dengan para jemaah. Para jemaah yang memasuki gerbang masjid pun disuguhi bangunan dengan arsitektur Tionghoa. Warna ornamen khas Tionghoa dari bangunan Masjid Al Imtizaj adalah merah dan kuning. Namun lebih dominan ke warna merah. 
Baca Juga:
Reza Arap Buka-bukaan Terkait Kasus Saweran Doni Salmanan, Ngaku Sempat Turun 7 Kg hingga Pilih Matikan Fitur Donasi
 Dikutip dari AyoBandung, ornamen lainnya adalah penggunaan lampion. Lampion-lampion ini ditempatkan di luar area masjid dan di dalam area tempat sholat. Tak kalah mengejutkan, rupanya Masjid Al Imtizaj saksi bisu para mualaf yang mulai belajar Islam. Masjid Al Imtizaj berdiri sejak tahun 2008. Masjid ini didirikan dengan memanfaatkan bangunan bekas mal dengan gaya arsitektur Tionghoa sehingga jika dilihat sepintas tak nampak seperti bangunan masjid pada umumnya. Salah seorang pengurus, Anen mengatakan, Masjid Al Imtizaj dibangun sejak era 2008 dan selesai pada era 2010. Penggerak utama pembangunan Masjid Al Imtizaj adalah mantan Gubernur Jawa Barat Nana Nuriana. ""Masjid ini mulai dibangun di tahun 2008, dan selesai di tahun 2010 dan langsung dibuka. Tadinya bekas Matahari mal. Ide dan penggerak adalah Pak Nuriana,"" kata Anen pada Rabu, 6 April 2022. 
Baca Juga:
Cerita Unik Pembangunan Masjid Agung Lintang Astha, Tukang Bangunan Ziarah ke Masjid Agung Demak Sebelum Membangun
 Dijelaskan Anen, salah satu aktivitas di Masjid Al Imtizaj adalah tempat bagi warga yang ingin menjadi mualaf. Namun sekarang tak banyak para mualaf yang bersyahadat di Masjid Al Imtizaj. ""Tadinya mualaf, yang ingin masuk Islam. Tetapi sekarang sudah jarang. Masjid ini memiliki lantai dua dengan total jamaah yang dapat menempuh 200 orang. Di bulan Ramadhan ini juga kita menyelenggarakan sholat tarawih dan buka bersama, takjil,"" ucapnya. Publik mengecam seorang jemaah wanita yang membawa foto idolanya ke depan Ka'bah Pihak keluarga korban merasakan kejanggalan dengan insiden penusukan tersebut. ""Jangan sampai juga warga enggak tahu atau mempertanyakan mana nih bapak gua,"" k Produsen vaksin di India memusnahkan sebanyak 100 juta dosis vaksin COVID-19 yan Suella Braverman menggunakan email pribadi padahal harusnya akun resmi pemerinta Liz Truss menjadi Perdana Menteri Inggris dengan masa jabatan tersingkat usai me Ikuti Kami Dapatkan informasi terkini dan terbaru yang dikirimkan langsung ke Inbox anda © 2022 suara.com - All Rights Reserved.";https://www.suara.com/news/2022/04/06/165217/riwayatmasjid-al-imtizaj-titik-nol-para-mualaf-pencari-allah-swt?page=all
