;Place_Id;News_No;News;Link
43;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Wuhan - Warga Wuhan telah kembali menghirup udara segar setelah 11 minggu berada di dalam rumah. Hingga ribuan orang meninggalkan Wuhan. Setelah bebas dari lockdown, warga Wuhan mulai menikmati liburan mereka, sekitar 55.000 orang meninggalkan Wuhan dengan menaiki kereta. (Adriano Del Monte/Twitter) Foto: (Getty Images) Jalan raya pun mulai dipadati dengan mobil-mobil penduduk. (AFP) Para penumpang tiba di Stasiun Kereta Api Hankou, Wuhan. Menggunakan masker dan jas hujan, mereka ingin mengambil salah satu kereta pertama yang meninggalkan kota di provinsi Hubei. (AFP) Ada yang keluar kota, ada yang tetap di rumah, ada pula yang menikmati makan di pinggir jalan. (AP) Anggota staf medis Provinsi Jilin menangis saat memeluk perawat dari Wuhan setelah lockdown berakhir. (AFP) Seorang ibu dan dua orang anak memakai kaca mata dan masker menunggu penerbangan di Bandara Internasional wuhan Tianhe. (AP) Para pelancong dari Wuhan berkumpul untuk naik bis saat mereka tiba di Beijing untuk melakukan karantina selama 14 hari. (AFP) 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/fototravel/d-4972875/potret-ribuan-penduduk-wuhan-yang-mulai-meninggalkan-rumah
44;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 The Great Wall of China atau Tembok Besar China adalah salah satu warisan dunia UNESCO dan ikon dari negara China. Tembok ini dibangun selama berabad-abad oleh tangan manusia, dan telah berumur lebih dari 2.000 tahun. Tempat ini merupakan salah satu destinasi favorit di China.  Tembok Besar China ini sejak 24 Maret 2020, telah dibuka kembali setelah tutup akibat pandemi Corona. Hal ini menjadi bukti bahwa China telah bangkit dari keterpurukannya setelah dipukul oleh pandemi Corona. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
     Sayangnya, tembok ini mengalami vandalisme setelah dibuka untuk pertama kali setelah pandemi Corona. Mengutip CNN, kejadian ini viral pada Selasa (7/4/2020) melalui jejaring sosial Weibo. Vandalisme dilakukan oleh seorang wisatawan di area Badaling. Badaling sendiri merupakan jalur favorit untuk melihat pemandangan The Great Wall. Saat melakukan aksinya wisatawan tersebut tertangkap tengah merusak Tembok Besar China dengan menggunakan kunci.  Akibat ini, para warganet China geram dan menginginkan agar pelaku ditangkap dan dihukum. Kabarnya, pihak Tembok Besar China telah melakukan serangkaian pendisiplinan kembali di zona Badailing sebagai jawaban atas kegeraman warganet. Vandalisme sendiri merupakan 7 jenis aksi perusakan lainnya.  Nama wisatawan yang melanggar sendiri akan dimasukkan ke daftar hitam dan akan diberitahukan kepada publik. Nantinya, nama-nama ini akan diberi pembatasan saat membeli tiket masuk Tembok Besar China.    Panjang sebenarnya dari Tembok Besar China adalah 8.851 km. Panjang ini merupakan keseluruhan jika dihitung dengan panjang dari parit dan keseluruhan komplek. Seseorang pernah melakukan perjalanan dan menghabiskan waktu selama berbulan-bulan untuk menjalaninya.   Sebelum nama Tembok Besar China ditetapkan, tembok ini memiliki banyak nama dahulunya. Beberapa nama itu antara lain, Barrier, Fortress, Rampant, Purple Frontier, dan Earth Dragon.   Tembok Besar China memiliki banyak jalur. Setidaknya, Tembok Besar China memiliki 5 jalur yakni Juyongguan, Badaling, Mutianyu, Jinshanling, dan Simatai. Juyongguan adalah jalur paling dekat dengan Beijing dan pernah menjadi lokasi peperangan dahulunya. Badaling merupakan paling favorit karena terdapat museum dan tempat belanja. Mutianyu berada dipegunungan sehingga memiliki pemandangan yang indah, jalur ini juga ramah terhadap anak-anak. Dua terakhir, Jinshanling dan Simatai memiliki jarak yang jauh jika melalui dari Beijing, tapi bagi penyuka petualang layak mencoba jalur ini.   Banyak mitos mengitari sekitar Tembok Besar China. Mitos yang pernah beredar adalah bahwa material yang digunakan sebagai pondasi adalah tulang manusia. Selain itu mitos lainnya adalah bahwa Tembok Besar China bisa terlihat dari bulan, nyatanya para astronot mengklaim bahwa mitos ini tidak benar.   Tembok Besar China melintasi 15 wilayah yang ada di Tiongkok Utara. Beberapa wilayah tersebut adalah Heilongjiang, Jilin, Liaoning, Mongolia Dalam, Beijing, Tianjin, Hebei, Shandong, Henan, Shanxi, Shaanxi, Gansu, Ningxia, Qinghai, dan Xianjing.   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/international-destination/d-4972865/5-fakta-tembok-besar-china-peninggalan-dinasti-qin
45;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Texas - Beberapa gedung bertingkat di Texas ikut menyalakan lampu berwarna biru sebagai simbol perlawanan untuk memerangi Corona di berbagai daerah dipenjuru dunia. Bangunan-bangunan bertingkat di Texas tampak cantik bermandikan cahaya biru dilihat dari ketinggian di cakrawala Dallas, sejak Kamis (9/4/2020) lalu.  Kota-kota dan bangunan-bangunan di seluruh negara di Amerika ikut menyalakan lampu dengan beragam warna, yang salah satunya berwarna biru untuk menunjukkan dukungan bagi mereka yang kini berjuang dan ikut terus memerangi COVID-19. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/fototravel/d-4972836/cahaya-biru-di-texas-dukungan-untuk-perangi-corona
46;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Pemerintah China resmi mengakhiri masa lockdown Wuhan pada Rabu (8/4/2020). Warga Wuhan akhirnya 'bebas' usai 76 hari tak boleh bepergian keluar kota tersebut. Dilansir detikcom dari Associated Press, Jumat (10/4/2020) beberapa orang tampak tak sabar meninggalkan kota yang menjadi awal penyebaran virus COVID-19. Sementara itu orang-orang lainnya tampak menikmati udara segar di luar rumah seolah merayakan kebebasan mereka. Meskipun lockdown telah usai, mereka masih mengenakan masker dan alat pelindung diri. Agaknya selama dua bulan terakhir, corona telah membuat mereka tetap siaga dalam kondisi apapun, termasuk saat ini. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Penyebaran corona sendiri dimulai di Wuhan, sebuah kota industri berpenduduk 11 juta orang yang terletak di tepi Sungai Yangtze. Pemerintah memutuskan untuk melockdown kota itu untuk mencegah virus terus menyebar ke berbagai daerah. Sebanyak 2.500 orang di Wuhan meninggal akibat corona. Jumlah ini adalah yang tertinggi dibandingkan daerah lainnya di China. Saat ini ketika lockdown telah dihapus, jalanan mulai dipadati kembali oleh pengemudi. Orang-orang juga memenuhi taman dan ruang publik. Kendati demikian, orang-orang yang akan masuk gedung atau naik kereta tetap akan diperiksa suhu tubuhnya. Ketakutan dan trauma akan corona masih menghantui mereka. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4972825/masa-lockdown-wuhan-resmi-berakhir-warga-boleh-traveling-lagi
47;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Jakarta - Terjebak di rumah saja sering kali membayangkan bisa berpetuangan kembali, namun sekarang yang diperlukan hanyalah kreativitas dan imajinasi untuk mewujudkannya Pernah bersandar di balkon memandangi pegunungan salju, sekarang bersandar di balkon memandangi halaman belakang rumah.  Liburan yang lalu pria ini berfoto dengan kerbau, sekarang hanya bisa berfoto dengan patung gajah. Dulu bisa berfoto dengan ular, sekarang dengan pipa air.   Pria ini foto di atas kawah, dan sekarang dengan pakaian yang sama hanya bisa berfoto di atas kloset.   Foto sedang menunggangi kuda dibuat ulang menjadi foto dengan kursi yang dibuat mirip kuda.   Dulu bisa selfie di depan air terjun yang indah, sekarang cukup di depan shower kamar mandi.   Berpose di atas nama The Simpsons di The Hollywood Walk of Fame, sekarang berpose di atas nama COVID-19 di rumah.   Dulu bisa berfoto dengan monyet asli, sekarang cukup dengan boneka monyet.   Pria ini menggendong koala di Queensland tahun 2018, dan sekarang menggendong kucing peliharannya.   Yang penting jangan lupa gerakan berselancar ya gaes.  Dulu keluar kamar langsung berhadapan dengan laut, sekarang lagi-lagi melihat halaman rumah.   Dulu selimut untuk melindungi dari dinginnya cuaca pegunungan, sekarang untuk melindung dari dinginnya pendingin ruangan.   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/fototravel/d-4972663/halau-bosan-warga-buat-ulang-foto-liburan-di-tengah-corona
48;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Umat nasrani di seluruh dunia dan Indonesia tengah merayakan Paskah. Hanya tak selalu lewat ibadah atau telur paskah, ada 6 tradisi unik di momen Paskah. Di seluruh dunia, Hari Raya Paskah dimaknai sebagai momen pengorbanan Yesus di kayu salib. Dirayakan oleh umat nasrani, dalam prakteknya budaya setempat ikut mempengaruhi tradisi Paskah di masing-masing tempat. Tak hanya di Indonesia, banyak juga negara dunia yang memasukkan kearifan lokal budayanya ke dalam perayaan Paskah. Di mana hal itu kian memperkaya dan menambah unik makna Paskah itu sendiri. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Dikumpulkan detikcom dari berbagai sumber, Jumat (10/4/2020), berikut 6 tradisi unik di momen Paskah di seluruh dunia. Antara lain: 1. Tradisi Cambuk di Republik Ceko dan Slovakia Bagi kaum hawa yang tinggal atau berkunjung ke Republik Ceko dan Slovakia di momen Paskah, tinggal di dalam rumah saja mungkin adalah opsi terbaik. Tak mengapa, kaum pria dan anak laki-laki di sana akan berkeliaran memakai kostum serta pita untuk mencambuk para wanita. Maksudnya tentu bukanlah cambuk hukuman, melainkan sebuah tradisi Paskah setempat yang berfungsi untuk menguatkan fisik serta kecantikan. Namun, tak jarang malah banyak yang merasa sebaliknya.. 2. Pesta kostum ala Halloween di Finlandia Pesta kostum tak selalu identik dengan malam Halloween di akhir Oktober. Saat momen Paskah, anak-anak di Finlandia juga kerap menyamar menjadi nenek sihir lengkap dengan dandanan serba hitam dan sapu. Walau mirip dengan nuansa Halloween, tapi anak-anak di Finlandia berkostum demikian untuk meminta permen dan camilan kecil. Tentunya tradisi ini cukup disukai anak-anak. 3. Pohon rokok di Papua Nugini Terkenal sebagai penghasil cokelat, tak serta merta membuat masyarakat Papua Nugini berkelebihan. Di momen seperti Paskah, umat nasrani Papua Nugini malah punya tradisi menghias pohon Paskah di depan gereja dengan batang rokok lengkap dengan koreknya. Malah rokok dan koreknya dibagikan usai misa Paskah. 4. Telur Paskah merah di Yunani Telur Paskah dikenal akan warna-warninya yang meriah, tapi lain halnya di Yunani. Di sana, telur Paskah kompak selalu berwarna merah saja. Alasannya, masyarakat nasrani Yunani melihat warna merah sebagai representasi darah Yesus. Menurut masyarakat Yunani, warna merah juga erat kaitannya sebagai warna kehidupan. Selaras dengan makna telur sebagai simbol pembaharuan hidup. 5. Berburu kelinci Paskah di Selandia Baru Ketika mayoritas umat nasrani di dunia berburu telur Paskah, Selandia Baru malah memaknainya dengan berburu kelinci. Seperti diketahui, kelinci juga identik sebagai ikon Paskah. Biasanya, masyarakat Otago di Selandia Baru melakukan tradisi ini tiap Paskah untuk membasmi hama kelinci yang berlebihan dari ladang mereka. Malah kerap dilombakan dan berhadiah uang. 6. Melompati bayi pakai kostum setan di Spanyol Terakhir ada tradisi melompati bayi dalam kostum setan di Spanyol atau yang bernama El Salto del Colacho. Tradisi tersebut dilaksanakan empat hari setelah Perayaan Corpus Christi, atau 60 hari sesudah Paskah. Setiap tahunnya, Desa Castrillo de Murcia di bagian utara Spanyol merayakan tradisi El Salto del Colacho. Pada tradisi ini, beberapa laki-laki akan dihias menjadi 'El Colacho,' sang Setan Spanyol dengan kostum berwarna merah dan kuning. Sang 'El Colacho' pun punya tugas yang tidak biasa, yaitu melompati sederetan bayi. Maksud dari tradisi tersebut adalah untuk mengusir roh jahat yang ada pada sang bayi. 'El Colacho' yang melambangkan setan pun dipercaya dapat mengusir roh jahat dengan melompati bayi yang dijajarkan. Itulah beberapa tradisi Paskah unik yang dirayakan di sejumlah negara di dunia. Walau masih berada di tengah pandemi corona, semoga kita tetap dapat merayakan semangat Paskah sesuai ketentuan berlaku di rumah masing-masing.  
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/international-destination/d-4972778/6-tradisi-paskah-dunia-yang-kelewat-unik
49;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Pandemi corona turut membuat redup industri penerbaangan. Apabila terus berlangsung, sekitar 25 juta pekerjanya terancam kena PHK. Spekulasi itu pun dibahas oleh Asosiasi Transportasi Udara Internasional atau IATA dalam press releasenya. Dilansir detikcom dari situs resminya, Jumat (10/4/2020), akan ada trend pemecatan besar-besaran di industri penerbangan terkait corona. Menurut IATA, hingga saat ini ada sekitar 65,5 juta orang di dunia yang tergantung pada industri penerbangan. Termasuk juga di dalamnya sektor travel dan pariwisata. Sekitar 2,7 juta di antaranya adalah orang yang bekerja di industri penerbangan global. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Melihat trend lockdown yang diterapkan sejumlah negara selama tiga bulan belakangan ini, IATA memperkirakan bahwa ada sekitar 25 juta pekerja di industri penerbangan dan terkait yang tengah berada di ujung tanduk. Secara teknis, angkanya adalah 11,2 juta pekerja di Asia Pasifik, 5,6 juta pekerja di Eropa, 2,9 juta pekerja di Amerika Latin, 2 juta pekerja di Amerika Utara, 2 juta peekrja di Afrika dan 0,9 juta pekerja di Timur Tengah yang akan terdampak oleh penurunan di industri penerbangan dan sektor terkait secara global. Masih dalam skenario yang sama, maskapai diprediksi akan mengalami penurunan revenue sepanjang tahun sejumlah USD 252 milyar di tahun 2020 dibandingkan tahun 2019. Kuarter kedua tahun ini diperkirakan akan sangat vital. Prediksi terburuk, akan ada penurunan sekitar 70% dan uang tunai yang dibakar hingga USD 61 miyar. ""Tak ada kata yang dapat menggambarkan kerugian dahsyat akibat COVID-19 pada industri penerbangan. Kerugian ekonomi itu akan dibagi pada 25 juta orang yang bekerja pada industri terkait. Nasib maskapai sekarang sedang kritis,"" ujar Ketum dan CEO IATA, Alexandre de Juniac. Selain meminta bantuan ekonomi dan keringanan aturan pada Pemerintah di berbagai negara, pihak maskapai di bawah IATA diharap untuk segera bangkit dan bersiap kembali apabila pandemi corona telah usai. Saat ini, pihak IATA dan maskapai yang bernaung di bawahnya hanya bisa memantau pergerakan tiap negara dan mencari solusi atau jalan tengah dengan semua pihak. ""Maskapai akan terus mencoba menghubungkan dunia, dan kami akan melakukannya lewat aneka model bisnis. Tapi, proses industri akan butuh waktu untuk beradaptasi. Kami harus segera mengerjakan ini dengan cepat. Sekitar 25 juta pekerja yang berada di ujung tanduk sangat bergantung pada efisiensi yang dilakukan industri,"" tutup Juniac.    
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4972759/maskapai-redup-di-tengah-corona-25-juta-pekerja-terancam-phk
50;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/detiktravel/d-4972743/membasuh-rindu-di-timor-tengah-selatan
51;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Dampak pandemi corona pada industri perhotelan begitu dirasakan para stakeholder. Sebagai bentuk kepedulian, hotel di Bogor bentuk Lafads Allah. Adalah Savero Hotels Group, salah satu yang terdampak akibat corona. Berdasarkan informasi dari press releasenya yang diterima detikcom, Jumat (10/4/2020) Savero Hotels Group terpaksa menutup sementara tiga unit propertinya demi memutus rantai penyebaran virus tersebut. Dalam momen yang berat bagi industri tersebut, Savero Hotels ingin menyampaikan dukungan dan empati untuk kondisi pariwisata yang terdampak oleh virus Corona dengan menyalakan lampu-lampu kamar hingga membentuk Lafadz Allah. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Menyadari bahwa setiap yang terjadi di bumi ini datangnya dari Allah, semua kehendak Allah. Merebaknya wabah ini juga tidak lain karena izin Allah. Hal itu pun diutarakan oleh General Manager Group Savero Hotels, Mustafa Rahmatono. ""Sebagai seorang muslim dalam menghadapi wabah Virus Corona ini, kita wajib meyakini bahwa ini adalah termasuk dalam takdir Allah Subhanahu wa Ta'ala, dan mendorong kita untuk senantiasa bersabar dalam ikhtiar dan bertawakal hanya kepada Allah"" ujarnya. Menurut Mustafa, aksi yang dinamakan ""In Allah We Trust"" tersebut dimulai sejak Selasa (7/4) pukul 18.00 hingga 22.00 WIB. Dilakukan sebagai kampanye agar masyarakat, khususnya warga Bogor tetap ikhtiar dan tawakal dalam menghadapi ujian ini. ""Adanya Covid-19 merupakan ujian yang harus kita hadapi bukan untuk kita takuti, jangan sampai kita merasa lebih takut dengan Covid-19 daripada takut kepada Allah. Padahal Allah lah sang pencipta, Covid-19 itu juga ciptaan-Nya. Allah memberi ujian ini agar kita berfikir akan kekuasaan Allah. Setiap ujian atau cobaan yang Allah berikan adalah rahmat"" tutupnya. Savero Hotels juga mengajak warga Kota Bogor untuk bersama-sama melawan Virus Corona dengan melaksanakan protokol standar Covid-19 yang dianjurkan oleh WHO. Sehingga kehidupan Kota Bogor yang selalu dirindukan oleh wisatawan ini bisa cepat pulih kembali. Sebelumnya, aksi solidaritas juga lebih dulu dilakukan sejumlah hotel di dunia dan Yogyakarta. Hal itu tampak lewat penyalaan lampu hotel yang membentuk motif hati sebagai bentuk dukungan dan semangat melawan pandemi corona.  
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4972687/dukungan-di-tengah-corona-hotel-ini-bentuk-lafadz-allah
52;;;Request failed. You will not be charged for this request. Please make sure your url is correct and try the request again. If this continues to happen, please contact support@scraperapi.com.;https://travel.detik.com/detiktravel/d-4972677/bukan-chiang-mai-ini-kota-anti-mainstream-di-thailand
53;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Tak ada yang tahu kapan virus Corona akan berakhir. Berbagai anggaran Kementerian pun ditarik untuk mengatasi situasi sulit wabah Corona. Menurut Wakil Ketua Komisi X DPR RI Pendidikan dan Pariwisata, Dede Yusuf dalam Webinar yang diadakan oleh Indonesian Food & Beverage Executive Association (IFBEC) dan Perhimpunan Hotel dan Restoran Indonesia (PHRI), selama masa pandemi, ada beberapa fase yang akan masyarakat lalui. Fase yang pertama, yaitu yang sekarang sedang kita alami, yaitu tanggap darurat. ""Untuk tanggap darurat saat ini realokasi untuk anggaran yang diambil pariwisata adalah 500 miliar untuk memberikan pelatihan-pelatihan pekerja pariwisata untuk masa kosong seperti ini dan mendukung kartu pra kerja dari karyawan PHK atau pekerja honorer yang mendapat uang harian,"" kata Dede. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Total dana yang diambil dari Kementerian Pariwisata dan Ekonomi Kreatif pun sejumlah 1 Triliun. Namun tak hanya Kemenparekraf, tapi anggaran seluruh kementerian dan DPR pun ditarik. ""Total 1 triliun (Kemenparekraf) lebih itu ditarik,"" kata Dede. ""Jadi negara sedang menarik semua anggaran untuk memback-up masalah sembako, relaksasi, BLTnya, jadi tidak ada kementerian yang tidak ditarik termasuk DPR pun ditarik hampir 250-280 miliar, artinya, kita bahu membahu untuk memback up selama masa pandemi,"" tambah Dede Yusuf. Setelah masa tanggap darurat, ada tahap pemulihan. Tahap pemulihan diharapkan sekitar 3-4 bulan. Lalu, tahap normalisai berjalan sesudahnya. ""Fase kedua, setelah tanggap darurat disebut sebagai masa tahap pemulihan, nah ini masalahnya, masih belum diketahui kapan, kalau kita ambil asumsi tanggap darurat ini berjalan sampai Juni, maka, tahap pemulihan itu semestinya Juli sampai Desember dan tahap normalisasi dimulai 2021 Januari dan seterusnya, ini masih catatan penting karena masa pemulihan belum ada yang bisa menebak,"" kata Haryadi. ""Untuk tahap normalisasi kami akan berusaha meminta agar pemanfaatan anggaran anggaran pemerintah bisa dishare langsung untuk menunjang."" Dalam usulan keringanan pajak dan listrik, Dede juga mengatakan sepakat harus segera dilakukan. Khususnya bagi hotel-hotel yang sudah tak lagi bisa memanfaatkan kondisi COVID-19 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4972628/anggaran-kemenparekraf-sebesar-1-t-ditarik-untuk-atasi-dampak-corona
54;;;Pandemi corona COVID-19 menyebabkan tingginya permintaan refund atau pembatalan pemesanan tiket pesawat. Maskapai seperti Air Asia hingga jasa layanan Traveloka dan Tiket.com pun sudah mengeluarkan aturan khusus terkait refund tiket pesawat. Seperti apa?;https://travel.detik.com/detiktv/d-4972618/cara-refund-tiket-pesawat-saat-pandemi-covid-19
55;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/detiktravel/d-4972554/kegiatan-yang-bikin-karantina-di-rumah-kamu-efektif
56;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Mengalami banyak kerugian, banyak sektor pariwisata telah yang telah menutup usahanya sementara. Namun masih ada yang bisa dilakukan di tengah masa sulit ini. Menurut Wakil Ketua Komisi X DPR RI Pendidikan dan Pariwisata, Dede Yusuf dalam Webinar yang diadakan oleh Indonesian Food & Beverage Executive Association (IFBEC) dan Perhimpunan Hotel dan Restoran Indonesia (PHRI)Kamis kemarin (9/4), ada hal positif yang bisa diambil dari situasi pandemi ini. Makanan dan minuman demandnya menjadi sangat tinggi, khususnya untuk pemesanan makanan dan minuman melalui online. ""Kalau dilihat dari paparan Kementerian Pariwisata, justru industri makanan dan minuman ini merupakan kebutuhan primer masyarakat saat ini melalui jasa pesan dan antar ini mungkin bisa di satu sisi buat IFBEC adalah peluang untuk merubah dari konsep catering atau restoran di hotel menjadi online,"" kata Dede. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Saran lainnya, hotel-hotel bisa membuka paket pemesanan yang mendukung situasi Corona, misalnya paket isolasi diri. ""Selama protokol kesehatan itu tetap dilakukan, hotel- hotel bisa membuka paket-paket isolasi diri, paket-paket stay at home, karena saat ini banyak pekerja yang di rumah atau yang kemarin sempat pulang tidak bisa kembali Jakarta karena PSBB apa akibatnya banyak rumah yang tidak memiliki asisten rumah tangga tidak bisa melakukan kegiatan khusus akhirnya mereka memilih penginapan atau hotel yang menawarkan paket isolasi diri. ""Seyogyanya ini dapat didiskusikan dengan dinas-dinas pariwisata dan kesehatan setempat, karena tidak mungkin dilakukan secara masiv,"" kata Dede. ""Masalah keringanan pajak dan listrik kami sepakat harus segera dilakukan khususnya hotel-hotel yang tidak bisa memanfaatkan kondisi COVID lebih baik lagi,"" tambah Dede Saat ini kebutuhan utama yang dibutuhkan adalah sembako, mengingat sebentar lagi Ramadhan dan Lebaran akan tiba. Dede berharap agar harga tidak melonjak. ""Tugas kita melihat ini sebagai status kondisi darurat mau tidak mau kita mengupayakan apapun yg ada,"" kata Dede. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4972500/upaya-upaya-yang-bisa-industri-hotel-lakukan-di-tengah-pandemi
57;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4972485/menelisik-kembali-kenangan-perjalanan-di-ubud
58;;;Pilot wanita Tania Artawidjaya mengakui bahwa pandemi corona COVID-19 juga berdampak pada pekerjaannya. Namun, pilot yang bekerja di Garuda Indonesia ini pun tetap ingin produktif walau #dirumahaja. Yuk simak cerita inspiratif dari Tania!;https://travel.detik.com/detiktv/d-4972468/inspiratif-pilot-tania-artawidjaya-tetap-produktif-walau-dirumahaja
59;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Untuk mengatasi masalah kerugian hotel dan restoran, PHRI meminta agar pemerintah bertindak agak sektor pariwisata bisa mengatasi segala dampak dari Corona. Hingga kini. Perhimpunan Hotel dan Restoran Indonesia (PHRI) sudah melakukan upaya-upaya untuk meminta relaksasi kepada pemerintah. PHRI berharap, industri hotel dan restoran dapat dibebaskan dari pembayaran pajak. ""Mengenai perpajakan, kami sudah menyurati menteri keuangan untuk relaksasi PPH 21 dan 25 dimana ini adalah untuk membantu mengurangi tekanan pada saat pembayaran yang kita bayar tiap bulan, jadi kita minta sementara waktu direlaksasi,"" kata Ketua Umum PHRI, Haryadi Sukamdani. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Sedangkan untuk peminjaman uang di bank, semua sektor juga telah bisa melakukan kembali peminjaman hutangnya. Ini sesuai dengan Peraturan Otoritas Jasa Keuangan (OJK) no.11 tahun 2020. ""Untuk masalah perbankan kami sudah melakukan serangkaian pembicaraan berbicara dengan Ketua Otoritas Jasa Keuangan dan alhamdulilah OJK sudah mengeluarkan Peraturan OJK no 11 tahun 2020 yang dikeluarkan OJK pada 13 Maret 2020 yang intinya seluruh sektor bisa melakukan penjadwalan kembali hutangnya,"" kata Haryadi. PHRI pun juga telah mengusulkan pembebasan iuran BPJS ketenagakerjaan dan kesehatan untuk sementara waktu selama 12 bulan. Namun dengan catatan jika situasi pulih tentu akan kembali membayar. Selain itu juga mengusulkan pembebasan pelaporan per bulan, karena sektor pariwisata pun mayoritas sudah tidak ada pemasukan. PHRI juga meminta uang jaminan hari tua dapat diambil saat ini bagi karyawan. Jaminan hari tua sebenarnya hanya bisa diambil karena dua hal, yaitu PHK dan meninggal dunia. Namun jaminan hari tua juga bisa diambil dengan tahapan tahapan apabila masa iuran 10 tahun kira-kira bisa diambil 30%. ""Jadi dalam kaitan pencairan jaminan hari ini kita berharap jaminan hari tua dari pemerintah kami harap bisa mengabulkan dan masalah THR adalah masalah yang sangat membuat prihatin karena boleh dibilang sektor hotel dan restoran zero income. Jadi hanya bisa bertahan dari sisa cash flow yang lalu."" tambah Haryadi 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4972458/terima-kerugian-besar-ini-harapan-hotel-dan-restoran-indonesia
