;Place_Id;News_No;News;Link
124;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/detiktravel/d-5004272/tak-perlu-ke-bandung-cibinong-juga-punya-wisata-kuda
125;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Di masa depan, penumpang pesawat bisa menunggu sampai 4 jam sebelum boarding. Akan ada beberapa aturan baru, termasuk pemeriksaan kesehatan sebelum terbang.Masa depan dunia penerbangan setelah pandemi Corona diprediksi tak akan sama lagi. Akan ada 'New Normal' terkait beberapa kebiasaan yang kita lakukan sebelum terbang. Sebuah perubahan yang pasti akan terjadi.Salah satunya adalah tentang adanya pemeriksaan kesehatan sebelum para penumpang terbang. Maskapai seperti Emirates bahkan sudah melakukan rapid test kepada para calon penumpangnya sebelum terbang. Waktu boarding ke pesawat pun diperkirakan akan jadi lebih lama dari biasanya, bisa menjadi 4 jam. Kondisi ini diperkirakan akan terjadi hingga lebih dari 5 tahun ke depan.""Bahkan jika malam ini hujan vaksin, kami masih butuh setidaknya 2 tahun untuk bisa kembali ke level sebelum ada outbreak Corona. Dan ini bisa berlangsung lebih dari 5 tahun,"" ungkap Andrew Charlton, Managing Director Aviation Advocacy Virgin Atlantic, seperti dikutip dari The Sun.  
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   ""Akan ada lebih sedikit penerbangan, lebih sedikit kursi, harga otomatis akan naik dan akan ada kondisi yang sangat tidak nyaman karena permintaan agar setiap orang mengenakan masker dan tetap menjaga jarak,"" imbuh Andrew.Beberapa maskapai memang sudah menegakkan aturan agar penyebaran virus Corona minim di antara para penumpang, antara lain wajib pakai masker serta menjaga jarak sebelum boarding sampai ketika sudah duduk manis di pesawat. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5004212/aturan-baru-di-pesawat-penumpang-bisa-tunggu-4-jam-sebelum-boarding
126;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Pemerintah akan kembali memberikan izin operasi untuk berbagai transportasi untuk mengangkut penumpang ke luar daerah. Hal ini dilakukan setelah larangan operasi transportasi diberlakukan dalam mencegah mudik.Menteri Perhubungan Budi Karya Sumadi mengatakan bahwa hal ini bukan relaksasi ataupun kelonggaran, melainkan penjabaran Permen 25 tahun 2020 soal pengaturan transportasi saat Mudik Lebaran. ""Intinya adalah penjabaran, bukan relaksasi lho ya, artinya dimungkinkan semua moda angkutan, baik udara, kereta api, laut, bus, untuk kembali beroperasi dengan catatan satu harus mentaati protokol kesehatan,"" jelas Budi Karya dalam rapat kerja bersama Komisi V DPR, Rabu (6/5/2020).Budi Karya menjelaskan bahwa Kementerian Kesehatan dan BNPB akan menyusun kriteria penumpang yang boleh berpergian keluar daerah di tengah larang mudik. Mulai besok semua transportasi mulai boleh melayani masyarakat berpergian.""BNPB akan berikan kriterianya, nanti Menkes dan BNPB bisa tentukan dan bisa dilakukan siapa saja yang boleh berpergian. Operasinya mulai 7 Mei, pesawat segala macam dengan penumpang khusus tapi tidak boleh mudik sama sekali,"" kata Budi Karya.Budi Karya menjelaskan bahwa masyarakat yang boleh berpergian keluar daerah hanya untuk penugasan pekerjaan, kegiatan bisnis, dan logistik. ""Jadi beruntung lah bapak anggota DPR boleh melakukan perjalanan sejauh itu urusan pekerjaan. Misal saya ke Palembang, tapi bukan untuk mudik untuk mantau LRT itu nggak apa-apa,"" ujar Budi Karya.Budi Karya juga mengatakan pihaknya akan memberikan penjelasan publik secara bertahap, siang ini akan diberikan penjelasan soal transportasi udara.""Untuk detailnya secara marathon saya akan sampaikan, pertama jam 1 nanti dengan Dirjen Udara. Besok pagi dengan tiga Dirjen, kereta, darat, dan laut, agar detil bisa disampaikan ke khalayak,"" kata Budi Karya. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5004202/menhub-izinkan-lagi-transportasi-beroperasi-ke-luar-daerah-boleh-mudik
127;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/detiktravel/d-5004191/inikah-patung-bunda-maria-tertinggi-dunia
128;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Seorang pendayung berusia 72 tahun berhasil menyeberangi samudera Atlantik. Uniknya, dia melakukan semuanya seorang diri. Seperti dilansir CNN, pria asal Inggris bernama Graham Walters berangkat dari pulau Gran Canaria di Spanyol pada 25 Januari 2020 dan tiba di Antigua pada Rabu 28 April 2020. Petualangannya memakan waktu 96 hari.Kalau saja perjalanan Walters tersertifikasi, dia akan mengalahkan rekor dunia sebagai pendayung tertua solo yang melintasi samudera. Saat ini penghargaan diraih oleh Gerard Marie asal Prancis yang berusia 66 tahun saat melintasi Atlantik pada 2015.Beberapa kesulitan Walters hadapi selama perjalanan, terutama masalah cuaca. Perahu Walters harus diderek menjelang ia sampai tujuan. ""Pada awal persimpangan, cuaca dingin dan basah dan menyedihkan menerpa. Sehingga semangat saya menjadi sangat rendah. Tetapi begitu matahari terbit ketika saya tiba di Atlantik semuanya baik-baik saja,"" kata Walters kepada CNN. Sebelumnya dia bertarung dengan angin kencang yang meniupnya ke arah berlawanan. Walters pun sempat pesimis bahwa dia tidak akan sampai ke Antigua, untunglah ada sekelompok orang yang menolongnya.""Karena saya berada pada titik kritis, saya harus menghadapi kenyataan bahwa jika saya tidak menerima tawaran mereka maka saya kan merindukan Antigua,"" katanya.Walters yang telah berangkat sebelum pandemi Corona mewabah di negaranya tak mengetahui bahwa akan adanya wabah bahaya ini. Dia terkejut ketika istrinya memberi tahu bahwa keadaan sangat buruk, bahkan banyak orang meninggal dan kehilangan pekerjaan. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   ""Keadaan seperti ini tidak pernah terjadi dalam hidup kita, sehingga sulit membayangkan seperti apa dunia saat saya kembali,"" kata WeltersSaat sampai di Antigua, Welters pun sudah mengenakan masker. Biasanya ada yang memberinya pelukan, namun keadaan berubah.""Tentu saja, tidak ada yang bisa memberi saya pelukan atau tepukan di punggung ketika saya tiba. Tapi sejauh ini, sangat baik. Saya kira semuanya mungkin berbeda ketika saya kembali ke Inggris,"" ujarnya.Sekarang, Walters telah mendayung Atlantik sebanyak 5 kali. Tiga kali solo dan dua kali dengan dua orang temannya. Welters pun memiliki tujuan saat dia mendayung Atlantik sendirian, yaitu mengumpulkan dana amal untuk veteran militer Inggris untuk pahlawan. Selain seorang pendayung, Walters juga seorang pedagang kayu. Dia membuat sendiri perahunya di taman depan rumah 22 tahun yang lalu. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5004134/pria-72-tahun-mendayung-jelajahi-trans-atlantik-seorang-diri
129;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/detiktravel/d-5004115/selamat-pagi-dari-gunung-wilis-yang-sepi
130;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Tokyo - Secara tak langsung, pandemi Corona mengungkap masalah yang berlangsung selama puluhan tahun. Masalah ini ada di warnet (warung internet). Warnet (warung internet) dijadikan rumah bagi ribuan orang di Jepang. Namun, pandemi Corona memaksa mereka keluar dari biliknya (Foto: CNN) Sekitar 4.000 orang yang dipaksa keluar dari bilik warnet atau bisa disebut pengungsi. Para tunawisma ini, kebanyakan laki-laki, membayar bilik warnet seharga antara Rp 256 ribu di hari biasa dan Rp 423 ribu di hari libur (Foto: CNN) Otoritas Jepang mengatakan sudah menyediakan perumahan darurat. Secara tak langsung, pandemi Corona mengungkap masalah yang berlangsung selama puluhan tahun (Foto: CNN) Di selatan Tokyo, di Kota Yokohama, pemerintah mengubah aula seni bela diri menjadi tempat perlindungan bagi para tunawisma. Ada bilik-bilik kecil yang dilengkapi tirai dan jaraknya cukup jauh antar biliknya (Foto: CNN) Di bulan April, Moyai meluncurkan petisi yang meminta untuk menggunakan penginapan atlet Olimpiade Tokyo digunakan sebagai tempat perlindungan bagi para turnawisma warnet dan tunawisma lainnya. 53.000 tanda tangan telah dikumpulkan (Foto: AP Photo) Penghuni warnet di Tokyo, Jepang sudah ada sejak 1990-an. Penghuninya ada pula pekerja yang ketinggalan kereta terakhir. Ada sekitar 15.000 penggunanya di tiap malam (Foto: Getty Images/Yongyuan Dai) 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/fototravel/d-5003874/sisi-gelap-masalah-tokyo-dalam-deretan-foto
131;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Hawaii yang selama ini dikenal sebagai destinasi liburan tropis memilih untuk menutup diri sementara. Wisata bisa dibuka lagi kapan-kapan. Virus Corona menjadi pandemi alias telah menyerang banyak negara dengan jatuh banyak korban. Hawaii tak mau berisiko dengan mengorbankan warganya. Gubernur Hawaii, David Ige, langsung mengambil tindakan dengan menutup perbatasan. Imbasnya, pariwisata yang menjadi motor utama pemasukan negara bagian Amerika Serikat (AS) itu mati suri. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Ya, setiap turis yang datang ke sana juga diwajibkan untuk melakukan karantina mandiri selama dua minggu. Identitas dan alamat karantina mandiri mereka akan diperiksa oleh petugas keamanan. Selain itu, Pasukan Garda Nasional Hawaii juga memeriksa kesehatan para turis, apakah turis demam atau memiliki tanda-tanda terjangkit Corona lainnya. Bagi setiap turis yang melanggar aturan, mereka akan dikenakan hukuman denda mulai USD 5.000 (hampir Rp 76 juta) sampai penjara selama satu tahun. Jika dibandingkan dengan negara bagian Amerika Serikat yang lain, Hawaii memiliki keuntungan secara geografis, dengan letaknya yang dipisahkan lautan sehingga membuat mobilitas turis mancanegara menjadi minim. Senasib dengan negara-negara lain di Samudra Pasifik, jumlah orang yang terjangkit COVID-19 di sana jumlahnya sedikit. Dilaporkan Associated Press, Selasa (5/5/2020) di Hawaii ada 600 kasus dengan jumlah korban meninggal mencapai 16 orang. Selain berusaha menghalau turis masuk, Hawaii juga memberlakukan kebijakan menjaga jarak, tinggal di rumah, dan menutup area bisnis. Akan tetapi, sejumlah kebijakan itu tentu berdampak pula pada sektor wisata yang selama ini diandalkan dalam perekonomian Hawaii. Saat ini, negara tersebut memiliki tingkat pengangguran tertinggi di AS. ""(Ini) pengorbanan menjaga komunitas kami tetap aman dan sehat. (Kami) telah mengorbankan 225.000 penduduk yang sekarang menganggur,"" kata Ige. Salah satu pegawai hotel di Honolulu, Jason Maxwell, yang saat ini tak bisa bekerja sedang mencoba mengajukan tunjangan pengangguran yang diberikan negara. Statusnya saat ini adalah cuti tanpa dibayar, jadi ia memanfaatkan cuti libur dan sakitnya. ""Ini tidak akan menjadi lebih mudah. Dan saya tidak mengantisipasi ini (Corona) akan berakhir dalam waktu dekat. Jadi tekanan akan ketidakpastian inilah yang terjadi saat ini,"" ujarnya. Gubernur Inge mengatakan akan memperluas tunjangan pengangguran kepada lebih banyak pekerja. Ia juga mengizinkan bisnis real estat, dealer mobil, dan golf kembali dibuka. Selain itu, saat ini para pejabat di sana juga sedang mengembangkan cara untuk secara perlahan mulai memulihkan ekonomi dari pariwisata. Salah satu usulan yaitu mengenai turis yang harus diuji 72 jam sebelum tiba di Hawaii. Selain itu Hawaii juga dapat bermitra dengan Selandia Baru dan Australia yang tingkat infeksi Corona rendah serta perlahan mulai membangun kembali pariwisatanya. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5003872/hawaii-isolasi-diri-di-tengah-samudra-pasifik-wisata-nanti-dulu-deh
132;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 India melonggarkan lockdown atau penguncian wilayah setelah 40 hari. Warga merespons dengan antre membeli minuman keras hingga terjadi bentrokan. Polisi memukul warga yang berdesakan untuk membeli alkohol pada Selasa (5/4/2020). Padahal, petugas yang berjaga telah memberikan tanda dengan kapur tempat antrean untuk pembeli miras agat tetap jaga jarak karena pandemi virus Corona belum reda. ""Kami telah terkurung lebih dari satu bulan. Alkohol memberikan kami energi untuk menjalani social distancing selama pandemi,"" kata Asit Banerjee, 55 tahun, kepada AFP. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Pemerintah India memang mendorong agar toko minuman keras dibuka lebih awal dengan harapan ada pemasukan dari penjualan alkohol sebagai sumber utama pendapatan pajak. Ya, pemerintah India bilang bakal memberikan harga khusus corona 70 persen untuk mengejar pendapatan. Antrean juga mengular di Ghaziabad, di negara bagian Uttar Pradesh. Bahkan, polisi hanya mempersingkat waktu pembukaan toko karena pembeli rusuh.  ""Salah satu toko telah dibuka di pagi hari, tetapi bentrokan pecah ketika banyak orang berkumpul,"" kata seorang petugas polisi di Ghaziabad. Situasi itu tak mengurangi antusiasme warga untuk berbelanja miras. Mereka menunggu dengan berjalan-jalan di sekitar toko penjual miras dan berharap toko segera dibuka. ""Saya sih enggak ada kegiatan yang harus dilakukan di rumah,"" kata Deepak Kumar, 30 tahun. Dia termasuk yang menunggu dengan sabar di seberang toko miras di New Delhi. Seorang pria berusia 25 tahun bernama Sagar beruntung bisa mendapatkan miras. Dia bilang dia sengaja datang lebih awal untuk mendapatkan miras. Keputusannya tepat, toko buka lebih awal dari jam yang diumumkan. ""Ada sekitar 20 hingga 25 orang di pagi hari dan toko itu buka sekitar dua jam,"" kata dia. ""Orang-orang di barisan lima diizinkan masuk. Sekarang mereka sudah menutupnya,"" dia menambahkan.  Tonton suasana di India, saat warga kalap berburu minuman keras usai lockdown diperlonggar:   [Gambas:Video 20detik]  
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5003856/lockdown-dilonggarkan-warga-india-kalap-belanja-miras
133;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Pandemi Corona bikin Queen of the Skies atau Ratu Langit B747 terancam punah. Dari 21 April hanya ada dua pesawat penumpang yang beroperasi di seluruh dunia. Pandemi ini membuat maskapai berpikir keras terkait operasinya. Kini hanya sebagian kecil yang beroperasi dari ribuan penerbangan di tiap harinya. Puluhan ribu karyawan maskapai dirumahkan atau terkena PHK karena perusahaan telah gagal dalam pengelolaan. Banyak di antaranya tertatih mengharap bantuan pemerintah. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Dua per tiga armada pesawat dari maskapai di seluruh dunia atau berjumlah hampir 17.000 dari total 26.000 unit pesawat telah dikandangkan. Tak terkecuali bagi pesawat ikonik Queen of the Skies atau Ratu Langit B747, beberapa di antaranya memasuki masa pensiun. Penumpang pesawat memang istirahat di saat seperti ini. Namun, kargo harus tetap didistribusikan. Ada maskapai yang mengambil kursi penumpang untuk menjadi ruang kargo tambahan dan celah mencari uang. ""B747 jelas jadi pahlawan dalam memindahkan kargo penting di seluruh dunia dalam krisis ini,"" kata Henry Harteveldt, analis industri perjalanan dan pendiri Atmosphere Research Group. Pesawat bermesin jet empat lama bikinan Boeing dan Airbus sudah akan diganti dengan yang baru yang lebih efisien. Lufthansa dan KLM telah mempercepat pensiunnya B747 lama mereka, beberapa tahun lebih cepat dari rencana awal. Sebelum pandemi melanda, kurang 200 pesawat jumbo penumpang masih terbang di langit. Operator kargo seperti Silk Way Airlines, Atlas Air, Air Bridge Cargo dan Cargolux jadi pengantar kebutuhan medis melawan Corona. Mereka tak dikenal masyarakat dan armada yang mereka gunakan adalah B747 F, F untuk seri Freighter. Air Bridge Cargo (ABC) yang berbasis di Moskow memiliki 17 B747F, empat B747-400F dan 13 747-8F yang lebih baru. Bagian dari Grup Volga-Dnepr, yang dikenal karena pesawat angkut militer Ukraina AN-124 dan AN-225 yang sangat besar, pesawat B747 ABC terbang 15 jam sehari. Kilas sejarah B747>>>  

 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5003854/17000-pesawat-dikandangkan-ratu-langit-b747-jadi-pahlawan
134;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Teka-teki cara koala minum akhirnya terkuak. Para ilmuwan menemukan fakta terbaru bahwa koala mempunyai cara unik untuk minum, seperti apa? Cara minum koala bikin penasaran karena satwa asal Australia ini tidak pernah terlihat mendekati kolam, sungai, atau sumber air lain seperti hewan lainnya. Diwartakan Reuters, para ilmuwan akhirnya mengetahui perilaku minum koala untuk pertama kalinya. Rupanya, satwa marsupial itu menjilat air mengalir dari permukaan halus batang pohon saat hujan (disebut sebagai aliran batang) dan tidak hanya bergantung pada kandungan air di daun yang sehari-hari mereka makan. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Penelitian mengenai cara minum koala ini dilakukan melalui observasi pada 46 koala di alam liar dari 2006 sampai 2019 yang sebagian besar berada di Taman Regional You Yang di negara bagian Victoria, Australia. Temuan mengenai cara minum koala ini berguna bagi konservasi koala di masa depan. ""Saya pikir pesan utamanya adalah bahwa pengamatan perilaku di alam liar sangat penting untuk menetapkan perilaku yang normal dan perilaku yang tidak biasa, dan untuk benar-benar memahami apa yang dibutuhkan hewan. Jika kita memperhatikan mereka dengan seksama, mereka akan memberi tahu kita,"" kata pakar etologi University of Sydney, Valentina Mella. Koala merupakan satwa yang menghabiskan sebagian besar masa hidupnya di pohon eucalyptus. Selama ini mereka diketahui mengonsumsi sekitar 500 sampai 800 gram daun kayu putih setiap hari. Mereka dianggap minum dari daun basah setelah hujan, dari embun di daun, atau bahkan tidak minum sama sekali. Nama Koala yang berarti tidak minum dalam bahasa Aborigin telah membingungkan para ilmuwan. ""Koala dianggap tidak pernah minum di alam liar, atau hanya minum sesekali. Perilaku minum sering dianggap tidak biasa dan dikaitkan dengan penyakit atau stres akibat panas yang hebat,"" ujar Mella. Satwa ini menghabiskan waktu selama 20 jam untuk tidur. Tujuannya adalah menghemat energi karena gaya hidup diet mereka membutuhkan banyak energi untuk dicerna. ""Koala adalah hewan nokturnal, jadi mereka hanya aktif di malam hari, dan mereka arboreal, yang berarti mereka hidup di pohon dan bergantung pada pohon untuk mendapatkan makanan, sebagai tempat berteduh dan, seperti yang baru saja kami temukan, juga untuk minum,"" kata Mella. Mella menjelaskan koala hampir menghabiskan 98 persen hidupnya di pohon. Satu-satunya momen mereka turun ke tanah adalah saat mereka mencoba menemukan pohon lain dengan pasokan makanan yang lebih banyak.  
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5003852/terkuak-setelah-penelitian-13-tahun-begini-cara-koala-minum
135;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Sebuah desa tetiba didatangi oleh polisi bersenjata. Mereka mengatakan bahwa ada laporan harimau lepas. Namun ternyata... hanya patung. Polisi bersenjata lengkap mendatangi Desa Underrive, Ightham di Inggris. Polisi itu berdatangan setelah adanya laporan dari beberapa orang jika mereka melihat seekor harimau. Harimau ini berada di halaman sebuah rumah.Tak hanya polisi, helikopter dan pengendali hewan liar juga dipanggil karena yang ada di benak para petugas adalah seekor harimau besar yang datang dari hutan. Mereka mendapatkan laporan pada pukul 10.23 waktu setempat.  
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   [Gambas:Twitter] Namun bayangan penyelamatan satwa liar tersebut harus ambyar karena harimau yang dimaksud adalah sebuah patung. Patung harimau yang mirip harimau asli kala dilihat dari kejauhan ini adalah karya dari Juliet Simpson, seorang pematung berusia 85 tahun. Kepada media Simpson pun bercerita betapa terkejutnya dia saat polisi bersenjata datang ke rumahnya. Serta juga ada helikopter terbang berputar-putar di atas rumahnya. ""Putraku Duncan menelepon dan mengatakan ada polisi bersenjata menuju rumahku. Ada sekitar 10 dari mereka dan aku juga melihat helikopter di atasku. Aduh, aku mulai berpikir dan mengajak mereka tentang harimau yang dicari,"" kata Simpson.Menurut keterangan Simpson, polisi berada di sana hampir 20 menit. Mereka kagum dengan hasil pahatan yang mirip dengan hewan asli. Kemudian polisi juga menjelaskan bahwa kedatangan mereka untuk menanggapi laporan orang-orang yang cemas. Ah ada-ada saja! 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5003788/heboh-penampakkan-harimau-polisi-bersenjata-datang-ternyata-patung
136;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Republik Niger - Republik Niger merupakan salah satu negara yang berada di Afrika. Di negara tersebut ada sebuah masjid berbentuk unik bernama Masjid Dandaji. Penasaran? Masjid Dandaji berada di kawasan Dandaji, Republik Niger. Dilansir dari CNN Indonesia, masjid ini dibangun sebagai pengganti masjid lama yang direnovasi sebagai perpustakaan. Tak ada kubah yang biasa menjadi ciri khas dalam pembuatan rumah ibadah umat islam ini pada umumnya. Istimewa/Dok. James Wang via Archdaily. Proses pembangunan dan renovasi masjid tersebut diketahui dilakukan oleh perusahaan arsitektur Atelier Masomi. Istimewa/Dok. James Wang via Archdaily. Atelier Masomi membangun serta meronavasi dua bangunan dengan fungsi berbeda namun dalam nuansa yang sama. Hal itu dilakukan agar tetap memberikan kesan terhubung pada masjid tersebut. Istimewa/Dok. James Wang via Archdaily.   Seperti diketahui, Atelier Masomi yang membangun dan merenovasi Masjid Dandaji merupakan perusahaan arsitektur yang berbasis di Niamey, Republik Niger. Istimewa/Dok. James Wang via Archdaily. Proses pembangunan masjid ini diketahui mengandalkan batu bata merah sebagai bahan utama pembangunannya. Istimewa/Dok. James Wang via Archdaily. Penggunaan batu bata merah sebagai bahan utama pembangunan masjid tersebut dilakukan agar suhu ruangan di dua bangunan itu tetap terasa sejuk. Istimewa/Dok. James Wang via Archdaily. Selain itu, bangunan masjid ini juga dilengkapi dengan saluran irigasi yang dibangun di sekitar masjid guna mengantisipasi terjadinya banjir. Istimewa/Dok. Mariama Kah via Archdaily. Keberadaan perpustakaan di area Masjid Dandaji pun diharapkan dapat menjadi sarana bagi warga sekitar masjid untuk terus menggali ilmu. Istimewa/Dok. James Wang via Archdaily. Penampakan tempat wudhu di Masjid Dandaji. Istimewa/Dok. James Wang via Archdaily. Bentuk bangunan yang unik dan tak biasa membuat Masjid Dandaji kerap disebut sebagai salah satu masjid terunik di dunia. Istimewa/Dok. James Wang via Archdaily. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/fototravel/d-5003901/melihat-lebih-dekat-masjid-unik-di-republik-niger
137;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Julukannya kota ini adalah Neraka Dunia. Kota ini juga tak memiliki penghuni dan punya 'api abadi' di bawah tanahnya. Perkenalkan, inilah Kota Centralia. Sebuah kota kecil di Colombia County, Pennsylvania. Meski kecil, kota ini berkembang pesat karena menjadi pertambangan batu bara.Menurut catatan sejarah, Centralia sudah menjadi pemukiman dari organisasi rahasia Irlandia sejak dulu. Di tahun 1860-an, penduduk mulai membuat jalan masuk ke tambang. Pada tahun 1981, pemukiman di Centralia semakin berkembang. Memiliki populasi hingga 2.700 jiwa, Centralia pun menjadi kota kecil yang berkembang. Dalam perjalanannya menjadi kota tambang Centralia memiliki satu masalah umum, sampah. Munculnya tikus dan bau tak sedap dari tumpukan sampah membuat Centralia tak indah.Pada Mei 1962 Dewan Kota mengusulkan untuk melakukan pembersihan tempat sampah. Cara paling praktis adalah dengan membakarnya. Pembakaran dilakukan di semua tempat sampah. Tak sadar, ada tempat sampah yang berada dekat dengan lubang bekas tambang. Kobaran api kemudian merembet ke bawah tanah melalui lubang tersebut. Di dalamnya, api menyala melahap habis tambang sampai kedalaman 91 meter. Kobaran api terus berlangsung... 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
    

 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/international-destination/d-5003793/bagai-neraka-dunia-kota-ini-punya-api-abadi-di-bawah-tanah
